Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2291]   0.0    0.00    0.00       1         cv::WBaseStream::open(std::string const&) [2291]
                0.00    0.00       1/2           cv::WBaseStream::close() [2260]
                0.00    0.00       1/1           cv::WBaseStream::allocate() [2292]
-----------------------------------------------
                0.00    0.00       1/1           cv::WBaseStream::open(std::string const&) [2291]
[2292]   0.0    0.00    0.00       1         cv::WBaseStream::allocate() [2292]
-----------------------------------------------
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2293]   0.0    0.00    0.00       1         cv::WBaseStream::WBaseStream() [2293]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
[2294]   0.0    0.00    0.00       1         cv::findEncoder(std::string const&) [2294]
                0.00    0.00       1/1           cv::BaseImageEncoder::getDescription() const [2310]
                0.00    0.00       1/1           cv::BmpEncoder::newEncoder() const [2309]
-----------------------------------------------
                0.00    0.00       1/1           cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
[2295]   0.0    0.00    0.00       1         cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2295]
-----------------------------------------------
                0.00    0.00       1/1           cv::SunRasterDecoder::~SunRasterDecoder() [2300]
[2296]   0.0    0.00    0.00       1         cv::RMByteStream::~RMByteStream() [2296]
-----------------------------------------------
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2297]   0.0    0.00    0.00       1         cv::WLByteStream::~WLByteStream() [2297]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
[2298]   0.0    0.00    0.00       1         cv::BaseImageEncoder::setDestination(std::string const&) [2298]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2299]   0.0    0.00    0.00       1         cv::SunRasterDecoder::SunRasterDecoder() [2299]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
[2300]   0.0    0.00    0.00       1         cv::SunRasterDecoder::~SunRasterDecoder() [2300]
                0.00    0.00       1/1           cv::RMByteStream::~RMByteStream() [2296]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2301]   0.0    0.00    0.00       1         cv::SunRasterEncoder::SunRasterEncoder() [2301]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
[2302]   0.0    0.00    0.00       1         cv::SunRasterEncoder::~SunRasterEncoder() [2302]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::~FilterEngine() [64]
[2303]   0.0    0.00    0.00       1         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2303]
                0.00    0.00       2/1072        cv::fastFree(void*) [2206]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2271]
[2304]   0.0    0.00    0.00       1         cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
                0.00    0.00      10/1072        cv::fastMalloc(unsigned long) [2205]
                0.00    0.00       4/4           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&) [2252]
                0.00    0.00       4/4           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&) [2251]
                0.00    0.00       1/1           cv::BmpDecoder::BmpDecoder() [2275]
                0.00    0.00       1/1           cv::BmpEncoder::BmpEncoder() [2278]
                0.00    0.00       1/1           cv::JpegDecoder::JpegDecoder() [2283]
                0.00    0.00       1/1           cv::JpegEncoder::JpegEncoder() [2284]
                0.00    0.00       1/1           cv::SunRasterDecoder::SunRasterDecoder() [2299]
                0.00    0.00       1/1           cv::SunRasterEncoder::SunRasterEncoder() [2301]
                0.00    0.00       1/1           cv::PxMDecoder::PxMDecoder() [2279]
                0.00    0.00       1/1           cv::PxMEncoder::PxMEncoder() [2281]
                0.00    0.00       1/1           cv::TiffDecoder::TiffDecoder() [2287]
                0.00    0.00       1/1           cv::TiffEncoder::TiffEncoder() [2289]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::~FilterEngine() [64]
[2305]   0.0    0.00    0.00       1         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2305]
                0.00    0.00       1/1072        cv::fastFree(void*) [2206]
-----------------------------------------------
                0.00    0.00       1/1           cvSaveImage [83]
[2306]   0.0    0.00    0.00       1         cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2294]
                0.00    0.00       1/1           cv::BaseImageEncoder::isFormatSupported(int) const [2311]
                0.00    0.00       1/1           cv::BaseImageEncoder::setDestination(std::string const&) [2298]
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
                0.00    0.00       1/1072        cv::fastFree(void*) [2206]
                0.00    0.00       1/2           cv::BmpEncoder::~BmpEncoder() [2258]
-----------------------------------------------
                0.00    0.00       1/1           cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[2307]   0.0    0.00    0.00       1         void cv::cvtScale_<int, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [2307]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [7019]
[2308]   0.0    0.00    0.00       1         CvModule::~CvModule() [2308]
-----------------------------------------------
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2294]
[2309]   0.0    0.00    0.00       1         cv::BmpEncoder::newEncoder() const [2309]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
                0.00    0.00       1/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2294]
[2310]   0.0    0.00    0.00       1         cv::BaseImageEncoder::getDescription() const [2310]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
[2311]   0.0    0.00    0.00       1         cv::BaseImageEncoder::isFormatSupported(int) const [2311]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [7019]
[2312]   0.0    0.00    0.00       1         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
                0.00    0.00       5/1072        cv::fastFree(void*) [2206]
                0.00    0.00       1/1           cv::TiffDecoder::~TiffDecoder() [2288]
                0.00    0.00       1/1           cv::PxMDecoder::~PxMDecoder() [2280]
                0.00    0.00       1/1           cv::SunRasterDecoder::~SunRasterDecoder() [2300]
                0.00    0.00       1/3           cv::JpegDecoder::~JpegDecoder() [2255]
                0.00    0.00       1/1           cv::BmpDecoder::~BmpDecoder() [2276]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [7019]
[2313]   0.0    0.00    0.00       1         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
                0.00    0.00       5/1072        cv::fastFree(void*) [2206]
                0.00    0.00       1/1           cv::TiffEncoder::~TiffEncoder() [2290]
                0.00    0.00       1/1           cv::PxMEncoder::~PxMEncoder() [2282]
                0.00    0.00       1/1           cv::SunRasterEncoder::~SunRasterEncoder() [2302]
                0.00    0.00       1/1           cv::JpegEncoder::~JpegEncoder() [2285]
                0.00    0.00       1/2           cv::BmpEncoder::~BmpEncoder() [2258]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [2269] global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs (cxpersistence.cpp) [2249] cv::BaseImageEncoder::BaseImageEncoder() [2246] calcSSIM::setK1(double)
 [2270] global constructors keyed to _ZN2cv11bitwise_andERKNS_3MatES2_RS0_S2_ (cxarithm.cpp) [2299] cv::SunRasterDecoder::SunRasterDecoder() [2247] calcSSIM::setK2(double)
 [2271] global constructors keyed to _ZN2cv11findDecoderERKSs (loadsave.cpp) [2300] cv::SunRasterDecoder::~SunRasterDecoder() [4] calcSSIM::compare(_IplImage*, _IplImage*, Colorspace)
 [2272] global constructors keyed to _ZN2cv16useOptimizedFlagE (cxsystem.cpp) [2301] cv::SunRasterEncoder::SunRasterEncoder() [2235] calcSSIM::getMSSIM()
 [2273] global constructors keyed to main (metric.cpp) [2302] cv::SunRasterEncoder::~SunRasterEncoder() [2248] calcSSIM::calcSSIM()
 [2226] cvScalarAll(double) [2303] cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2309] cv::BmpEncoder::newEncoder() const
  [52] icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [49] cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [2266] cv::PxMDecoder::signatureLength() const
 [2274] __static_initialization_and_destruction_0(int, int) (metric.cpp) [2221] cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::SymmColumnFilter(cv::Mat const&, int, double, int, cv::Cast<float, float> const&, cv::SymmColumnVec_32f const&) [2267] cv::JpegDecoder::newDecoder() const
 [2229] cvSize(int, int)    [2222] cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::~SymmColumnFilter() [2268] cv::TiffDecoder::signatureLength() const
  [46] icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) (cvcolor.cpp) [11] cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::operator()(unsigned char const**, unsigned char*, int, int, int) [2250] cv::BaseImageDecoder::checkSignature(std::string const&) const
  [42] icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) (cvcolor.cpp) [58] cv::borderInterpolate(int, int, int) [2238] cv::BaseImageDecoder::signatureLength() const
   [3] calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [2217] cv::getGaussianKernel(int, double, int) [2310] cv::BaseImageEncoder::getDescription() const
 [2253] calcMSSSIM::calcMSSSIM() [2218] cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2311] cv::BaseImageEncoder::isFormatSupported(int) const
 [2254] calcMSSSIM::~calcMSSSIM() [21] cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [20] cv::Mat::convertTo(cv::Mat&, int, double, double) const
 [2239] CoreFunctions::printCvScalar(CvScalar, Colorspace, int) [2304] cv::ImageCodecInitializer::ImageCodecInitializer() [2228] void cv::Scalar_<double>::convertTo<float>(float*, int, int) const
  [39] SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [60] cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [2251] std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&)
 [2237] SimilarityMetric::SimilarityMetric() [22] cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [2312] std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector()
 [2275] cv::BmpDecoder::BmpDecoder() [2207] cv::Mat::create(int, int, int) [2252] std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&)
 [2276] cv::BmpDecoder::~BmpDecoder() [2202] cv::Mat::release() [2313] std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector()
 [2277] cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2201] cv::Mat::Mat(_IplImage const*, bool) [2219] std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&)
 [2278] cv::BmpEncoder::BmpEncoder() [2208] cv::Mat::operator=(cv::Mat const&) [2211] std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&)
 [2258] cv::BmpEncoder::~BmpEncoder() [2223] cv::Ptr<cv::BaseRowFilter>::Ptr(cv::BaseRowFilter*) [2220] std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&)
 [2279] cv::PxMDecoder::PxMDecoder() [2224] cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2231] __gnu_cxx::__promote_2<__gnu_cxx::__enable_if<std::__traitand<std::__is_arithmetic<int>, std::__is_arithmetic<int> >::__value, int>::__type, int>::__type std::pow<int, int>(int, int)
 [2280] cv::PxMDecoder::~PxMDecoder() [15] cv::pow(cv::Mat const&, double, cv::Mat&) [56] __write_nocancel
 [2281] cv::PxMEncoder::PxMEncoder() [41] cv::sum(cv::Mat const&) [59] _int_malloc (malloc.c)
 [2282] cv::PxMEncoder::~PxMEncoder() [18] cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [55] brk
 [2205] cv::fastMalloc(unsigned long) [37] cv::resize(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [29] cvAdd
 [2259] cv::JpegDecoder::readHeader() [65] cv::Filter2D<unsigned char, cv::Cast<float, short>, cv::FilterVec_8u16s>::operator()(unsigned char const**, unsigned char*, int, int, int, int) [32] cvAddS
  [53] cv::JpegDecoder::readData(cv::Mat&) [2206] cv::fastFree(void*) [69] cvAlloc
 [2283] cv::JpegDecoder::JpegDecoder() [9] cv::multiply(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [40] cvAvg
 [2255] cv::JpegDecoder::~JpegDecoder() [2225] cv::RowFilter<float, float, cv::RowVec_32f>::~RowFilter() [80] cvCloneImage
 [2284] cv::JpegEncoder::JpegEncoder() [12] cv::RowFilter<float, float, cv::RowVec_32f>::operator()(unsigned char const*, unsigned char*, int, int) [35] cvConvertScale
 [2285] cv::JpegEncoder::~JpegEncoder() [2305] cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [70] cvCreateData
 [2286] cv::RBaseStream::close() [48] cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [74] cvCreateImage
 [2256] cv::RBaseStream::RBaseStream() [2209] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [38] cvCvtColor
 [2287] cv::TiffDecoder::TiffDecoder() [2227] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [17] cvDiv
 [2288] cv::TiffDecoder::~TiffDecoder() [2257] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [68] cvFree_
 [2289] cv::TiffEncoder::TiffEncoder() [2204] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [77] cvGetErrStatus
 [2290] cv::TiffEncoder::~TiffEncoder() [2212] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [76] cvGetImageCOI
 [2203] cv::WBaseStream::writeBlock() [2230] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [78] cvGetMat
 [2291] cv::WBaseStream::open(std::string const&) [2213] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [75] cvInitImageHeader
 [2260] cv::WBaseStream::close() [24] void cv::binaryOpC1_<cv::OpAdd<float, float, float>, cv::VBinOp32f<cv::_VAdd32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) (_cxcore.h) [79] cvInitMatHeader
 [2292] cv::WBaseStream::allocate() [30] void cv::binaryOpC1_<cv::OpSub<float, float, float>, cv::VBinOp32f<cv::_VSub32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) (_cxcore.h) [51] cvLoadImage
 [2293] cv::WBaseStream::WBaseStream() [16] cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) (cxarithm.cpp) [13] cvMul
 [2261] cv::findDecoder(std::string const&) [33] void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) (_cxcore.h) [14] cvPow
 [2294] cv::findEncoder(std::string const&) [34] cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) (cxarithm.cpp) [82] cvRegisterModule
 [2295] cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2210] void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) (cxconvert.cpp) [81] cvRegisterType
 [2214] cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [27] void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) (cxconvert.cpp) [71] cvReleaseData
   [7] cv::FilterEngine::apply(cv::Mat const&, cv::Mat&, cv::Rect_<int> const&, cv::Point_<int>, bool) [19] void cv::div_<float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) (cxarithm.cpp) [72] cvReleaseImage
  [66] cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [10] void cv::mul_<float, float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) (cxarithm.cpp) [73] cvReleaseImageHeader
  [67] cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [43] cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) (cxstat.cpp) [36] cvResize
   [8] cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [45] cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) (cxstat.cpp) [83] cvSaveImage
 [2215] cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [54] cv::imread_(std::string const&, int, int, cv::Mat*) (loadsave.cpp) [84] cvSetImageIOFunctions
  [64] cv::FilterEngine::~FilterEngine() [2306] cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) (loadsave.cpp) [5] cvSmooth
   [6] cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [26] void cv::cvtScale_<float, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) (cxconvert.cpp) [25] cvSub
 [2262] cv::RLByteStream::~RLByteStream() [2265] void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) (cxconvert.cpp) [57] decode_mcu (jdhuff.c)
 [2296] cv::RMByteStream::~RMByteStream() [2307] void cv::cvtScale_<int, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) (cxconvert.cpp) [61] jpeg_fill_bit_buffer (jdhuff.c)
 [2263] cv::WLByteStream::putWord(int) [2241] CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [62] jpeg_huff_decode (jdhuff.c)
 [2200] cv::WLByteStream::putBytes(void const*, int) [2242] CvType::~CvType() [44] jpeg_idct_16x16
 [2236] cv::WLByteStream::putDWord(int) [2308] CvModule::~CvModule() [50] jpeg_idct_islow
 [2297] cv::WLByteStream::~WLByteStream() [2232] calcSSIM::getSSIM_map() [1] main
  [23] cv::getKernelType(cv::Mat const&, cv::Point_<int>) [2233] calcSSIM::releaseCS_map() [28] memcpy
 [2216] cv::BaseColumnFilter::reset() [2234] calcSSIM::getMeanCSvalue() [63] memset
 [2264] cv::BaseImageDecoder::setSource(std::string const&) [2243] calcSSIM::setGaussian_sigma(int) [31] mmap
 [2240] cv::BaseImageDecoder::BaseImageDecoder() [2244] calcSSIM::setGaussian_window(int) [47] ycc_rgb_convert (jdcolor.c)
 [2298] cv::BaseImageEncoder::setDestination(std::string const&) [2245] calcSSIM::setL(int)
